INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10435286	1	4	35	286	0	539	1	-1	-1	Ngßng mÕch qu¯c th± vô song luân song luân	86	-1	H¤p thø Huy«n bång âm hàn khí mà tÕo thành, khí lÕnh th¤u xß½ng c¯t, kë b¸ t¤n công không nhæng b¸ thß½ng tr¥m tr÷ng, mà còn b¸ Huy«n bång âm hàn khí làm t±n thß½ng nµi tÕng, là v§t ph¦m vô cùng th¥n bí, nghe nói ðªn t× Kh± hàn ð¸a.	11851	9480	199	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	86	4	4	1	250	-1	0	0	0	-1	-1
10435287	1	4	35	287	0	539	1	-1	-1	Ngßng mÕch qu¯c th± vô song luân song luân	87	-1	H¤p thø Huy«n bång âm hàn khí mà tÕo thành, khí lÕnh th¤u xß½ng c¯t, kë b¸ t¤n công không nhæng b¸ thß½ng tr¥m tr÷ng, mà còn b¸ Huy«n bång âm hàn khí làm t±n thß½ng nµi tÕng, là v§t ph¦m vô cùng th¥n bí, nghe nói ðªn t× Kh± hàn ð¸a.	12128	9702	200	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	87	4	4	1	250	-1	0	0	0	-1	-1
10435288	1	4	35	288	0	539	1	-1	-1	Ngßng mÕch qu¯c th± vô song luân song luân	88	-1	H¤p thø Huy«n bång âm hàn khí mà tÕo thành, khí lÕnh th¤u xß½ng c¯t, kë b¸ t¤n công không nhæng b¸ thß½ng tr¥m tr÷ng, mà còn b¸ Huy«n bång âm hàn khí làm t±n thß½ng nµi tÕng, là v§t ph¦m vô cùng th¥n bí, nghe nói ðªn t× Kh± hàn ð¸a.	12408	9926	201	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	88	4	4	1	250	-1	0	0	0	-1	-1
10435289	1	4	35	289	0	539	1	-1	-1	Ngßng mÕch qu¯c th± vô song luân song luân	89	-1	H¤p thø Huy«n bång âm hàn khí mà tÕo thành, khí lÕnh th¤u xß½ng c¯t, kë b¸ t¤n công không nhæng b¸ thß½ng tr¥m tr÷ng, mà còn b¸ Huy«n bång âm hàn khí làm t±n thß½ng nµi tÕng, là v§t ph¦m vô cùng th¥n bí, nghe nói ðªn t× Kh± hàn ð¸a.	12691	10152	202	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	89	4	4	1	250	-1	0	0	0	-1	-1
10435290	1	4	35	290	0	539	1	-1	-1	Ngßng mÕch qu¯c th± vô song luân song luân	90	-1	H¤p thø Huy«n bång âm hàn khí mà tÕo thành, khí lÕnh th¤u xß½ng c¯t, kë b¸ t¤n công không nhæng b¸ thß½ng tr¥m tr÷ng, mà còn b¸ Huy«n bång âm hàn khí làm t±n thß½ng nµi tÕng, là v§t ph¦m vô cùng th¥n bí, nghe nói ðªn t× Kh± hàn ð¸a.	12978	10382	203	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	90	4	4	1	250	-1	0	0	0	-1	-1
10435291	1	4	35	291	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	91	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	13267	10613	204	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	91	4	4	1	250	-1	0	0	0	-1	-1
10435292	1	4	35	292	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	92	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	13560	10848	205	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	92	4	4	1	250	-1	0	0	0	-1	-1
10435293	1	4	35	293	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	93	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	13856	11084	206	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	93	4	4	1	250	-1	0	0	0	-1	-1
10435294	1	4	35	294	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	94	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	14155	11324	207	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	94	4	4	1	250	-1	0	0	0	-1	-1
10435295	1	4	35	295	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	95	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	14458	11566	208	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	4	4	1	250	-1	0	0	0	-1	-1
10435296	1	4	35	296	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	96	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	14763	11810	209	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	96	4	4	1	250	-1	0	0	0	-1	-1
10435297	1	4	35	297	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	97	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	15072	12057	210	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	97	4	4	1	250	-1	0	0	0	-1	-1
10435298	1	4	35	298	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	98	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	15384	12307	211	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	98	4	4	1	250	-1	0	0	0	-1	-1
10435299	1	4	35	299	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	99	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	15699	12559	212	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	99	4	4	1	250	-1	0	0	0	-1	-1
10435300	1	4	35	300	0	544	1	-1	-1	Ngßng mÕch hoàng tuy«n	100	-1	L¤y khí cüa Ô kim và U minh luy®n ðúc thành, sau khi thi tri¬n tña nhß có Linh phách cüa Minh gi¾i ¦m ¥m xông t¾i, nghe nói nó có th¬ tr¸ ðßþc du quÖ · Minh gi¾i, là quÖ v§t. Nhßng uy lñc chï có th¬ kh¡c chª v¾i ngß¶i không có nång lñc	16018	12814	213	3	3	-1	-1	Annulus3_3	Khuyên	-1	1	1	884	884	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	100	4	4	1	250	-1	0	0	0	-1	-1
10435301	1	4	35	301	0	539	1	-1	-1	Chßa sØ døng	81	-1	Chßa sØ døng	10515	8412	214	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	81	4	4	1	250	-1	0	0	0	-1	-1
10435302	1	4	35	302	0	539	1	-1	-1	Chßa sØ døng	82	-1	Chßa sØ døng	10776	8620	215	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	82	4	4	1	250	-1	0	0	0	-1	-1
10435303	1	4	35	303	0	539	1	-1	-1	Chßa sØ døng	83	-1	Chßa sØ døng	11040	8832	216	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	83	4	4	1	250	-1	0	0	0	-1	-1
10435304	1	4	35	304	0	539	1	-1	-1	Chßa sØ døng	84	-1	Chßa sØ døng	11307	9045	217	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	84	4	4	1	250	-1	0	0	0	-1	-1
10435305	1	4	35	305	0	539	1	-1	-1	Chßa sØ døng	85	-1	Chßa sØ døng	11578	9262	219	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	4	4	1	250	-1	0	0	0	-1	-1
10435306	1	4	35	306	0	539	1	-1	-1	Chßa sØ døng	86	-1	Chßa sØ døng	11851	9480	220	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	86	4	4	1	250	-1	0	0	0	-1	-1
10435307	1	4	35	307	0	539	1	-1	-1	Chßa sØ døng	87	-1	Chßa sØ døng	12128	9702	221	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	87	4	4	1	250	-1	0	0	0	-1	-1
10435308	1	4	35	308	0	539	1	-1	-1	Chßa sØ døng	88	-1	Chßa sØ døng	12408	9926	222	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	88	4	4	1	250	-1	0	0	0	-1	-1
10435309	1	4	35	309	0	539	1	-1	-1	Chßa sØ døng	89	-1	Chßa sØ døng	12691	10152	224	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	89	4	4	1	250	-1	0	0	0	-1	-1
10435310	1	4	35	310	0	539	1	-1	-1	Chßa sØ døng	90	-1	Chßa sØ døng	12978	10382	225	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	90	4	4	1	250	-1	0	0	0	-1	-1
10435311	1	4	35	311	0	539	1	-1	-1	Chßa sØ døng	81	-1	Chßa sØ døng	10515	8412	214	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	81	4	4	1	250	-1	0	0	0	-1	-1
10435312	1	4	35	312	0	539	1	-1	-1	Chßa sØ døng	82	-1	Chßa sØ døng	10776	8620	215	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	82	4	4	1	250	-1	0	0	0	-1	-1
10435313	1	4	35	313	0	539	1	-1	-1	Chßa sØ døng	83	-1	Chßa sØ døng	11040	8832	216	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	83	4	4	1	250	-1	0	0	0	-1	-1
10435314	1	4	35	314	0	539	1	-1	-1	Chßa sØ døng	84	-1	Chßa sØ døng	11307	9045	217	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	84	4	4	1	250	-1	0	0	0	-1	-1
10435315	1	4	35	315	0	539	1	-1	-1	Chßa sØ døng	85	-1	Chßa sØ døng	11578	9262	219	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	85	4	4	1	250	-1	0	0	0	-1	-1
10435316	1	4	35	316	0	539	1	-1	-1	Chßa sØ døng	86	-1	Chßa sØ døng	11851	9480	220	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	86	4	4	1	250	-1	0	0	0	-1	-1
10435317	1	4	35	317	0	539	1	-1	-1	Chßa sØ døng	87	-1	Chßa sØ døng	12128	9702	221	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	87	4	4	1	250	-1	0	0	0	-1	-1
10435318	1	4	35	318	0	539	1	-1	-1	Chßa sØ døng	88	-1	Chßa sØ døng	12408	9926	222	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	88	4	4	1	250	-1	0	0	0	-1	-1
10435319	1	4	35	319	0	539	1	-1	-1	Chßa sØ døng	89	-1	Chßa sØ døng	12691	10152	224	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	89	4	4	1	250	-1	0	0	0	-1	-1
10435320	1	4	35	320	0	539	1	-1	-1	Chßa sØ døng	90	-1	Chßa sØ døng	12978	10382	225	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	799	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	90	4	4	1	250	-1	0	0	0	-1	-1
10435321	1	4	35	321	0	539	1	-1	-1	Chßa sØ døng	81	-1	Chßa sØ døng	10515	8412	214	3	3	-1	-1	Annulus3_8	Khuyên	-1	1	1	713	713	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	81	4	4	1	250	-1	0	0	0	-1	-1
